image_id,filename,source,source_url,download_date,image_type,width,height,format,file_size_kb,color_space,source_metadata,md5_hash,is_duplicate,duplicate_of,analysis_notes
LOCAL_9680_PIXABAY_2420768,PIXABAY_2420768.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2420768.jpg,2026-05-27T00:30:07.420035,real,1280,853,JPEG,237.73,RGB,"{'original_filename': 'PIXABAY_2420768.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2420768.jpg', 'file_size_bytes': 243440}",38fa8389cdb063152f2f1fb5ab0280dc,False,,Existing image - metadata generated
LOCAL_9681_PIXABAY_2420845,PIXABAY_2420845.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2420845.jpg,2026-05-27T02:18:17.281336,real,1280,875,JPEG,291.88,RGB,"{'original_filename': 'PIXABAY_2420845.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2420845.jpg', 'file_size_bytes': 298884}",ba78510df708b27dcf5937510dfa8d7d,False,,Existing image - metadata generated
LOCAL_9682_PIXABAY_2424060,PIXABAY_2424060.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2424060.jpg,2026-05-27T01:12:05.789602,real,1280,857,JPEG,146.6,RGB,"{'original_filename': 'PIXABAY_2424060.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2424060.jpg', 'file_size_bytes': 150120}",e001dc3dfb05b306f89bded91d9720e2,False,,Existing image - metadata generated
LOCAL_9683_PIXABAY_2424369,PIXABAY_2424369.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2424369.jpg,2026-05-27T01:59:56.161898,real,1280,853,JPEG,377.61,RGB,"{'original_filename': 'PIXABAY_2424369.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2424369.jpg', 'file_size_bytes': 386670}",73eb9c4c2975434946da186c2c90987a,False,,Existing image - metadata generated
LOCAL_9684_PIXABAY_2425570,PIXABAY_2425570.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2425570.jpg,2026-05-27T02:20:51.625864,real,1280,854,JPEG,354.38,RGB,"{'original_filename': 'PIXABAY_2425570.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2425570.jpg', 'file_size_bytes': 362883}",8ea4633031e116f385819d5b7ea097af,False,,Existing image - metadata generated
LOCAL_9685_PIXABAY_2425594,PIXABAY_2425594.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2425594.jpg,2026-05-27T02:21:08.862031,real,1280,879,JPEG,307.12,RGB,"{'original_filename': 'PIXABAY_2425594.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2425594.jpg', 'file_size_bytes': 314487}",c9b6a3c3ae0afbf27654b29337cdc171,False,,Existing image - metadata generated
LOCAL_9686_PIXABAY_2425620,PIXABAY_2425620.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2425620.jpg,2026-05-27T02:20:54.582825,real,1280,854,JPEG,466.42,RGB,"{'original_filename': 'PIXABAY_2425620.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2425620.jpg', 'file_size_bytes': 477610}",11946698a0717b55fe38dc9aecda5dea,False,,Existing image - metadata generated
LOCAL_9687_PIXABAY_2426623,PIXABAY_2426623.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2426623.jpg,2026-05-27T02:17:29.041301,real,1280,853,JPEG,431.51,RGB,"{'original_filename': 'PIXABAY_2426623.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2426623.jpg', 'file_size_bytes': 441863}",0a0747dae30c3cb0ff64434d1e2b006b,False,,Existing image - metadata generated
LOCAL_9688_PIXABAY_2427248,PIXABAY_2427248.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2427248.jpg,2026-05-27T01:59:59.889468,real,1280,790,JPEG,330.44,RGB,"{'original_filename': 'PIXABAY_2427248.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2427248.jpg', 'file_size_bytes': 338370}",e31269894ca91b5e64eb5c0fed8cf52a,False,,Existing image - metadata generated
LOCAL_9689_PIXABAY_2428333,PIXABAY_2428333.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2428333.jpg,2026-05-27T01:02:58.364917,real,1280,857,PNG,1217.38,RGBA,"{'original_filename': 'PIXABAY_2428333.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2428333.jpg', 'file_size_bytes': 1246597}",05f82ba7a5c02db6a88dfffdba0e44eb,False,,Existing image - metadata generated
LOCAL_9690_PIXABAY_2430329,PIXABAY_2430329.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2430329.jpg,2026-05-27T00:19:21.000712,real,1280,853,JPEG,308.8,RGB,"{'original_filename': 'PIXABAY_2430329.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2430329.jpg', 'file_size_bytes': 316216}",d06b5455cb9454a0b5742f3f2e4f7a8e,False,,Existing image - metadata generated
LOCAL_9691_PIXABAY_2430571,PIXABAY_2430571.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2430571.jpg,2026-05-27T02:09:35.418719,real,1280,853,JPEG,640.04,RGB,"{'original_filename': 'PIXABAY_2430571.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2430571.jpg', 'file_size_bytes': 655406}",7fce8c0e75152ce2fdcd6243372fc306,False,,Existing image - metadata generated
LOCAL_9692_PIXABAY_2435538,PIXABAY_2435538.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2435538.jpg,2026-05-27T00:41:40.149538,real,1280,936,JPEG,189.33,RGB,"{'original_filename': 'PIXABAY_2435538.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2435538.jpg', 'file_size_bytes': 193879}",caff34e153661d41557515609b3bb132,False,,Existing image - metadata generated
LOCAL_9693_PIXABAY_2437000,PIXABAY_2437000.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2437000.jpg,2026-05-27T02:20:21.398960,real,1280,853,JPEG,456.61,RGB,"{'original_filename': 'PIXABAY_2437000.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2437000.jpg', 'file_size_bytes': 467571}",b93ec93da40b2fc0b511de1c66486dab,False,,Existing image - metadata generated
LOCAL_9694_PIXABAY_2437086,PIXABAY_2437086.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2437086.jpg,2026-05-27T02:19:39.650173,real,1280,853,JPEG,287.61,RGB,"{'original_filename': 'PIXABAY_2437086.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2437086.jpg', 'file_size_bytes': 294510}",22f84041f8a594a32b90c9a2c9bb1455,False,,Existing image - metadata generated
LOCAL_9695_PIXABAY_2437886,PIXABAY_2437886.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2437886.jpg,2026-05-27T02:21:08.122570,real,1280,855,JPEG,192.99,RGB,"{'original_filename': 'PIXABAY_2437886.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2437886.jpg', 'file_size_bytes': 197619}",695e5ab1a5bb626e009a846ebdcd3b9f,False,,Existing image - metadata generated
LOCAL_9696_PIXABAY_2438050,PIXABAY_2438050.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2438050.jpg,2026-05-27T01:37:03.328575,real,719,1280,JPEG,313.63,RGB,"{'original_filename': 'PIXABAY_2438050.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2438050.jpg', 'file_size_bytes': 321159}",b90a178a2e6dca222d769c3308a9d2ad,False,,Existing image - metadata generated
LOCAL_9697_PIXABAY_243910,PIXABAY_243910.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_243910.jpg,2026-05-27T01:52:48.625932,real,1280,720,JPEG,328.16,RGB,"{'original_filename': 'PIXABAY_243910.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_243910.jpg', 'file_size_bytes': 336031}",ca5157f5cef42766223b0290ff1f88e7,False,,Existing image - metadata generated
LOCAL_9698_PIXABAY_2439853,PIXABAY_2439853.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2439853.jpg,2026-05-27T02:19:58.579805,real,1280,854,JPEG,329.49,RGB,"{'original_filename': 'PIXABAY_2439853.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2439853.jpg', 'file_size_bytes': 337399}",60f2ba8c1b36b3036bc40cc5d7536a37,False,,Existing image - metadata generated
LOCAL_9699_PIXABAY_2440669,PIXABAY_2440669.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2440669.jpg,2026-05-27T02:55:04.502393,real,1280,853,JPEG,497.09,RGB,"{'original_filename': 'PIXABAY_2440669.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2440669.jpg', 'file_size_bytes': 509021}",e16d05fa97682004b32930f72efa1f26,False,,Existing image - metadata generated
LOCAL_9700_PIXABAY_244179,PIXABAY_244179.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_244179.jpg,2026-05-27T00:53:50.565085,real,1280,960,JPEG,110.73,RGB,"{'original_filename': 'PIXABAY_244179.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_244179.jpg', 'file_size_bytes': 113392}",77d3accf05fb2870b29b6df3efa172b1,False,,Existing image - metadata generated
LOCAL_9701_PIXABAY_2442899,PIXABAY_2442899.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2442899.jpg,2026-05-27T01:37:59.094725,real,1280,853,JPEG,219.56,RGB,"{'original_filename': 'PIXABAY_2442899.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2442899.jpg', 'file_size_bytes': 224834}",95beceaea5691b6f631c51b78cb11ee3,False,,Existing image - metadata generated
LOCAL_9702_PIXABAY_2442904,PIXABAY_2442904.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2442904.jpg,2026-05-27T01:37:06.580970,real,1280,853,JPEG,347.37,RGB,"{'original_filename': 'PIXABAY_2442904.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2442904.jpg', 'file_size_bytes': 355703}",24a1b5072bc84bbff2b7152b111df33e,False,,Existing image - metadata generated
LOCAL_9703_PIXABAY_2444040,PIXABAY_2444040.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2444040.jpg,2026-05-27T01:49:02.001293,real,1280,786,JPEG,290.36,RGB,"{'original_filename': 'PIXABAY_2444040.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2444040.jpg', 'file_size_bytes': 297331}",0ed1f60931d7a151117b8074efb46bf2,False,,Existing image - metadata generated
LOCAL_9704_PIXABAY_2444497,PIXABAY_2444497.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2444497.jpg,2026-05-27T02:07:00.086762,real,1280,720,JPEG,86.58,RGB,"{'original_filename': 'PIXABAY_2444497.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2444497.jpg', 'file_size_bytes': 88663}",106d1216e7650a3f8cefc7c0b18f062c,False,,Existing image - metadata generated
LOCAL_9705_PIXABAY_2446037,PIXABAY_2446037.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2446037.jpg,2026-05-27T01:16:35.114750,real,1280,854,JPEG,327.08,RGB,"{'original_filename': 'PIXABAY_2446037.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2446037.jpg', 'file_size_bytes': 334928}",c99e6760b829109e9d24c296a3417873,False,,Existing image - metadata generated
LOCAL_9706_PIXABAY_2446477,PIXABAY_2446477.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2446477.jpg,2026-05-27T02:18:40.700094,real,1280,853,JPEG,207.92,RGB,"{'original_filename': 'PIXABAY_2446477.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2446477.jpg', 'file_size_bytes': 212912}",752154e7e266e6f09ce003c323a14cc5,False,,Existing image - metadata generated
LOCAL_9707_PIXABAY_2446517,PIXABAY_2446517.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2446517.jpg,2026-05-27T02:23:07.130346,real,1280,853,JPEG,257.5,RGB,"{'original_filename': 'PIXABAY_2446517.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2446517.jpg', 'file_size_bytes': 263677}",04df6da182e98fec37f274c317814677,False,,Existing image - metadata generated
LOCAL_9708_PIXABAY_2447477,PIXABAY_2447477.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2447477.jpg,2026-05-27T00:20:05.213832,real,936,1280,JPEG,268.19,RGB,"{'original_filename': 'PIXABAY_2447477.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2447477.jpg', 'file_size_bytes': 274628}",2d93e578abd52ca2ccd544f498c8d0dd,False,,Existing image - metadata generated
LOCAL_9709_PIXABAY_245013,PIXABAY_245013.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_245013.jpg,2026-05-27T02:03:49.994740,real,1280,770,JPEG,370.73,RGB,"{'original_filename': 'PIXABAY_245013.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_245013.jpg', 'file_size_bytes': 379630}",0188a1ac8ba9374c97526d76b4b0905d,False,,Existing image - metadata generated
LOCAL_9710_PIXABAY_2451047,PIXABAY_2451047.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2451047.jpg,2026-05-27T02:12:08.542770,real,1280,800,JPEG,308.19,RGB,"{'original_filename': 'PIXABAY_2451047.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2451047.jpg', 'file_size_bytes': 315584}",45700e231ebd34478ba7e1c72e42cae7,False,,Existing image - metadata generated
LOCAL_9711_PIXABAY_2451989,PIXABAY_2451989.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2451989.jpg,2026-05-27T01:51:17.324803,real,1280,853,JPEG,179.37,RGB,"{'original_filename': 'PIXABAY_2451989.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2451989.jpg', 'file_size_bytes': 183673}",97496354b2138412873f26b05ace686c,False,,Existing image - metadata generated
LOCAL_9712_PIXABAY_2452423,PIXABAY_2452423.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2452423.jpg,2026-05-27T00:19:29.640142,real,1280,719,JPEG,94.98,RGB,"{'original_filename': 'PIXABAY_2452423.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2452423.jpg', 'file_size_bytes': 97261}",ea7d345d65539882939d525ba862c4d0,False,,Existing image - metadata generated
LOCAL_9713_PIXABAY_2453242,PIXABAY_2453242.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2453242.jpg,2026-05-27T02:20:28.753798,real,1280,853,JPEG,64.74,RGB,"{'original_filename': 'PIXABAY_2453242.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2453242.jpg', 'file_size_bytes': 66294}",0df0c4e0c78cd59d421109bc09c16266,False,,Existing image - metadata generated
LOCAL_9714_PIXABAY_2453243,PIXABAY_2453243.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2453243.jpg,2026-05-27T02:19:51.735511,real,1280,853,JPEG,128.38,RGB,"{'original_filename': 'PIXABAY_2453243.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2453243.jpg', 'file_size_bytes': 131460}",cfc3839e4e885a4ff0aa91162d888bcb,False,,Existing image - metadata generated
LOCAL_9715_PIXABAY_2453245,PIXABAY_2453245.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2453245.jpg,2026-05-27T02:21:28.709113,real,1280,853,JPEG,191.26,RGB,"{'original_filename': 'PIXABAY_2453245.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2453245.jpg', 'file_size_bytes': 195847}",21cbfb773a5e4c8617a8db8b9d8f96dc,False,,Existing image - metadata generated
LOCAL_9716_PIXABAY_2453254,PIXABAY_2453254.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2453254.jpg,2026-05-27T02:22:41.894805,real,853,1280,JPEG,250.45,RGB,"{'original_filename': 'PIXABAY_2453254.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2453254.jpg', 'file_size_bytes': 256459}",7c29f1e64bcbe63c16277b9d87ead11e,False,,Existing image - metadata generated
LOCAL_9717_PIXABAY_2456264,PIXABAY_2456264.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2456264.jpg,2026-05-27T02:27:00.043868,real,1280,851,JPEG,556.24,RGB,"{'original_filename': 'PIXABAY_2456264.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2456264.jpg', 'file_size_bytes': 569594}",ef676b4517705c4605b394ed6c311c41,False,,Existing image - metadata generated
LOCAL_9718_PIXABAY_2458342,PIXABAY_2458342.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2458342.jpg,2026-05-27T02:44:47.585644,real,854,1280,JPEG,164.81,RGB,"{'original_filename': 'PIXABAY_2458342.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2458342.jpg', 'file_size_bytes': 168763}",620d6c60d24fc5bc9829d5c107a58829,False,,Existing image - metadata generated
LOCAL_9719_PIXABAY_2458579,PIXABAY_2458579.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2458579.jpg,2026-05-27T00:12:24.093999,real,1280,853,JPEG,281.01,RGB,"{'original_filename': 'PIXABAY_2458579.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2458579.jpg', 'file_size_bytes': 287756}",fc7ded139c092657321912d382e3054d,False,,Existing image - metadata generated
LOCAL_9720_PIXABAY_246224,PIXABAY_246224.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_246224.jpg,2026-05-27T02:14:58.191902,real,853,1280,JPEG,334.89,RGB,"{'original_filename': 'PIXABAY_246224.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_246224.jpg', 'file_size_bytes': 342930}",be0f0267cceeaef6f3ae78ac519a4e51,False,,Existing image - metadata generated
LOCAL_9721_PIXABAY_2463747,PIXABAY_2463747.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2463747.jpg,2026-05-27T02:21:26.298949,real,1280,960,JPEG,178.2,RGB,"{'original_filename': 'PIXABAY_2463747.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2463747.jpg', 'file_size_bytes': 182475}",e35839ad861d6da4197f927ea8aebd36,False,,Existing image - metadata generated
LOCAL_9722_PIXABAY_2464149,PIXABAY_2464149.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2464149.jpg,2026-05-27T00:42:01.968372,real,1280,960,JPEG,702.23,RGB,"{'original_filename': 'PIXABAY_2464149.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2464149.jpg', 'file_size_bytes': 719080}",489914cafc97b2c57bd0f9319451a711,False,,Existing image - metadata generated
LOCAL_9723_PIXABAY_2464169,PIXABAY_2464169.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2464169.jpg,2026-05-27T00:39:30.810758,real,1280,853,JPEG,409.11,RGB,"{'original_filename': 'PIXABAY_2464169.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2464169.jpg', 'file_size_bytes': 418926}",36837e35237da8a00a019b0bfda9a9f1,False,,Existing image - metadata generated
LOCAL_9724_PIXABAY_2464538,PIXABAY_2464538.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2464538.jpg,2026-05-27T00:12:52.598704,real,1280,853,JPEG,264.77,RGB,"{'original_filename': 'PIXABAY_2464538.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2464538.jpg', 'file_size_bytes': 271122}",9fc02e728c682249575760ef9bce4d9d,False,,Existing image - metadata generated
LOCAL_9725_PIXABAY_2466924,PIXABAY_2466924.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PIXABAY_2466924.jpg,2026-05-27T01:14:52.139194,real,1280,581,JPEG,156.71,RGB,"{'original_filename': 'PIXABAY_2466924.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PIXABAY_2466924.jpg', 'file_size_bytes': 160467}",71c53eff20ef2d67ff2e72454605d4b1,False,,Existing image - metadata generated
